"","x"
"1",0.00382670059397933
"2",0.00375583344409375
"3",0.0036856799035622
"4",0.000680573396040195
"5",0.00268044008348284
"6",0.0591532826572885
"7",-0.00122553259288521
"8",-0.000980654604575898
"9",-0.000572843549564284
"10",0.00242876744565801
"11",-0.000335046915498312
"12",0.000569244065944685
"13",-0.00446893212346005
"14",-0.00171577151863766
"15",0.000847210858740547
"16",-0.00200994475478892
"17",0.000811655571906385
"18",0.001474243211611
"19",-0.00103483555072787
"20",-0.00150660335926694
"21",-0.00284904591942972
"22",-0.000520364250260469
"23",-0.000302010738683667
"24",-0.0483889606939123
"25",-0.000573555842689588
"26",-0.000289134136517103
"27",-0.000204928597626544
"28",-0.000299410210906374
"29",-0.000785276055114149
"30",-0.000661569486008293
"31",-0.000309246589479589
"32",-0.000353367654405419
"33",-0.000166339586904045
"34",-0.000198508556231473
"35",-0.000253618369319768
"36",-0.00145046840354065
"37",-0.000635563523003631
"38",-0.000457125829882154
"39",-0.000180903752709168
"40",0.000657795597555856
"41",-0.000139335025532275
"42",-0.000527908189101622
"43",-0.000460054030967417
"44",-0.000189120277099191
"45",-0.000125422236478945
"46",-0.00075050897007944
"47",0.00260766267240125
"48",-0.00012061312940768
"49",-0.000637990075365365
"50",0.000351082405190157
"51",-0.000228049538715805
"52",-0.000229636613571927
"53",-0.000377374257742925
"54",0.00260759928701831
"55",-0.000379311115406916
"56",-0.00026257974126186
"57",-0.00236757781882856
"58",-0.000241018978142845
"59",-0.000180630746991611
"60",-7.98580559702031e-05
"61",-0.00280809774341148
"62",-0.000145675700584916
"63",-0.000241808811869344
"64",-0.0016916123547747
"65",-0.000155846053163292
"66",-0.000125889278559124
"67",-0.000365391765326245
"68",-0.000401565520312894
"69",-4.61171496079555e-05
"70",-9.03141210947265e-05
"71",-0.000191341721690826
"72",-5.51547621674083e-05
"73",-9.45864698229239e-05
"74",-0.0001091941702438
"75",-0.000195213933252506
"76",-7.99025871336349e-05
"77",-5.05359888893717e-05
"78",-2.05116646911921e-05
"79",-4.11334184560969e-05
"80",-2.27446240979212e-05
"81",-0.000774885741781891
"82",-2.37582974214592e-05
"83",-2.81526467106201e-05
"84",-2.38782051226472e-05
"85",-1.87193194821114e-06
"86",2.05539246121139e-06
"87",3.66843817819443e-06
"88",9.71194145606058e-06
"89",-0.000162760887692536
"90",3.13277775513261e-05
"91",1.36178639556111e-05
"92",-7.36934427906285e-05
"93",4.55762864539371e-05
"94",-0.000701033505875985
"95",0.000437604108378647
"96",0.000116366605611301
"97",4.92015722697522e-05
"98",6.22352308486591e-05
"99",3.31459560034477e-05
"100",7.66941614734464e-05
"101",4.38743835696836e-05
"102",-0.00127803282680823
"103",4.10594450572824e-05
"104",9.46474398350636e-05
"105",3.61839922091301e-05
"106",0.000115471398922683
"107",0.000624719377250492
"108",0.000310585865362267
"109",4.93718378199708e-05
"110",0.000116177824600545
"111",7.03535229477001e-05
"112",6.3759249264357e-05
"113",5.22393143033925e-05
"114",0.000223116877488387
"115",7.20254361165258e-05
"116",8.72562881953647e-05
"117",7.15492069801688e-05
"118",0.00021683353139407
"119",7.00801628478712e-05
"120",8.65842310863874e-05
"121",0.000511865868818774
"122",4.19892289085661e-05
"123",6.65977955283501e-05
"124",4.94246674327371e-05
"125",0.000135734832615791
"126",0.000210060175215389
"127",0.000228706627524
"128",-0.000769547119305543
"129",8.42888541186322e-05
"130",0.000127063652330449
"131",0.000554696508456562
"132",0.000191094811642904
"133",6.16463400008639e-05
"134",0.000227113033981544
"135",0.000336571735524444
"136",0.000224895534291973
"137",-0.000300743819021182
"138",0.000261981331505262
"139",8.80915157419497e-05
"140",8.892855669231e-05
"141",0.000133449450059603
"142",0.000112985156587638
"143",0.000213907047626623
"144",0.000234888244826703
"145",0.000223666169325467
"146",0.00107053519463381
"147",7.15375291624289e-05
"148",0.000110262146553647
"149",0.000230217629102748
"150",0.000231741313216457
"151",0.00026297904442114
"152",-0.00181976837380012
"153",0.000136113050650334
"154",0.00011948559223265
"155",0.000113672364174553
"156",0.000487671344962253
"157",0.000591374194739591
"158",9.93724543833977e-05
"159",0.000106023808264766
"160",0.00116232369890448
"161",-0.0155668039032249
"162",0.000163703638742044
"163",0.000288046581344652
"164",0.000174804273926482
"165",0.000156916692785043
"166",0.00015468971626871
"167",-0.00118064536715427
"168",-0.000456977104640064
"169",0.000953346348631947
"170",-0.000666213839567478
"171",0.00167076953166096
"172",0.000465068056433151
"173",0.000155478698400978
"174",0.000272319658580885
"175",0.000135591187661758
"176",0.000291675139257278
"177",0.000185942266918567
"178",0.000149920230009733
"179",8.28773837041844e-05
"180",0.000218184417950187
"181",0.000261851551233465
"182",0.000111427271463646
"183",0.000115813065660308
"184",0.000225587455013505
"185",0.000165902711081087
"186",0.000131302236205406
"187",0.000127893259083818
"188",0.000331078909065795
"189",7.57871345307243e-05
"190",0.000282366831703341
"191",0.000906798671129483
"192",0.000140735632722164
"193",0.000115317291466082
"194",0.000124546446555657
"195",0.000467191899551587
"196",0.000175517228850819
"197",0.000139902951716289
"198",0.000176157358727533
"199",0.000138340693214838
"200",9.39516700537628e-05
"201",0.000195176351535428
"202",0.00113885627696631
"203",0.000430832415121831
"204",0.000157857209134848
"205",5.90862525596643e-05
"206",0.000103091101653608
"207",9.16274363349167e-05
"208",7.55402188204929e-05
"209",0.000154508120948556
"210",0.000117637450788821
"211",0.000191143307772534
"212",0.000148306010670135
"213",0.000796831671020568
"214",0.000151313032705617
"215",0.00020917667586543
"216",0.000349926447885266
"217",0.000125576220545001
"218",9.85868798248096e-05
"219",0.000148743478031594
"220",0.000207363257051889
"221",0.000243526123553166
"222",0.000135878140288725
"223",0.00015737386768344
"224",0.000129690509403021
"225",0.00028790590305321
"226",0.000100873179166505
"227",0.000526822698573375
"228",0.000134723290033511
"229",0.000151024305318606
"230",0.000340191224846289
"231",0.00017806304431242
"232",0.000142209637785633
"233",0.000355980656936957
"234",0.000226769109466649
"235",9.84260534374206e-05
"236",0.000191355825462987
"237",0.00015814811062222
"238",0.000174264456360915
"239",0.000187262253316609
"240",0.00014706019852587
"241",0.000138441412705793
"242",0.000283956491359994
"243",0.000536843452396309
"244",0.000218416005846054
"245",0.000164282139022013
"246",0.00010170805708744
"247",9.06751569599817e-05
"248",0.000308745632811282
"249",0.000107342064822873
"250",-0.000984748208092437
"251",0.000116317822978875
"252",0.000128857388524796
"253",0.00101086974637923
"254",0.000123516182685883
"255",0.000635989952024898
"256",9.89471737837115e-05
"257",0.000115056995330237
"258",0.000188922062538596
"259",0.000164159988761916
"260",0.000235999585304508
"261",0.000662668988736158
"262",0.000218460321655903
"263",0.00018967554557934
"264",0.00020023885427881
"265",0.00020863001562432
"266",0.000129021754770012
"267",0.000103722844461822
"268",0.00016659038383134
"269",0.000205250028145188
"270",0.000183716898127918
"271",0.000247667127681285
"272",0.000172230684586984
"273",0.000261528905296415
"274",0.000150133117468259
"275",0.000256413514883829
"276",0.000956427544040238
"277",0.000219998645998215
"278",0.000191596427970601
"279",0.000147378347850725
"280",0.000346457481736427
"281",0.000367127744602752
"282",0.000263518166464467
"283",0.000656952624195096
"284",0.0106590470281938
"285",0.000194316791330962
"286",0.000166259512834989
"287",0.000323685748622647
"288",0.000171591753206368
"289",0.000499005343963239
"290",0.0339837604211932
"291",0.000215170876343333
"292",0.000161121474191632
"293",0.000235414177709975
"294",0.000676618009661619
"295",0.000151350718967369
"296",0.000193129750882928
"297",0.0026543765412626
"298",0.000845590400097042
"299",0.000199625341030647
"300",0.000167421711336633
"301",0.000285815592654492
"302",0.000446248206180383
"303",0.00025210992209505
"304",0.000310564933496921
"305",0.000200034660207062
"306",0.000312905718913731
"307",0.000216159367044775
"308",0.000331007955989778
"309",0.000169619153244877
"310",0.000277389696197956
"311",0.000284778442896058
"312",0.000196190960419648
"313",0.000246016773545181
"314",0.000180001199939117
"315",0.00113906183876338
"316",0.000255049439679174
"317",0.000142270228889448
"318",0.000300987653236368
"319",0.000384304003143095
"320",0.00030411013034217
"321",0.000184760327314401
"322",0.000316069755440652
"323",0.000303203422230563
"324",0.000231353383637441
"325",0.000236617320035044
"326",0.000298972916964003
"327",0.00018673089907264
"328",0.000243112047743118
"329",0.00022619510114583
"330",0.000195373412758677
"331",0.000363694214071944
"332",0.000303537588322747
"333",0.000407449053749903
"334",0.000163659657829303
"335",0.000330698085000282
"336",0.000627350193185461
"337",0.000259236726643487
"338",0.000309065405331263
"339",0.000299692682707914
"340",0.000692438507634458
"341",0.000533115391835836
"342",0.000252431766188919
"343",0.000315189249190014
"344",0.000265691661742286
"345",0.000243457577946216
"346",0.00022996305914336
"347",0.000526357319448038
"348",0.000259008765067265
"349",0.000355046080502502
"350",0.00106655929387299
"351",0.00212764718184774
"352",0.000460320048886097
"353",0.000620210577253545
"354",0.000522496695452616
"355",0.000257578468797258
"356",0.000383414469561303
"357",0.000470812722328052
"358",0.000430952174081793
"359",0.000339030889275729
"360",0.000426637354848429
"361",0.00500599910361344
"362",0.000330492578019469
"363",0.000300379029734348
"364",0.000321803163845899
"365",0.000573557857885837
"366",0.000416271003271296
"367",0.000605333159422979
"368",0.000394040778902514
"369",0.000366864190059403
"370",0.000525768395598126
"371",0.000525511403384631
"372",0.000439362925291313
"373",0.000513032819116114
"374",0.000380087569467106
"375",0.000460668343505145
"376",0.000396193282015087
"377",0.000706304190634636
"378",0.000487657744695933
"379",0.000558647862348424
"380",0.000336011376923804
"381",0.000457255803176201
"382",0.000495951433661504
"383",0.000374882554073025
"384",0.000354983376666996
"385",0.000466134485006424
"386",0.000462782565048568
"387",0.00042545356078131
"388",0.000282720249987363
"389",0.000396185388059064
"390",0.000593424363070337
"391",0.000438442721598366
"392",0.000474586644033696
"393",0.000682516303630268
"394",0.000381916522295233
"395",0.000373606859461041
"396",0.000595273111312356
"397",0.000365260639713186
"398",0.00059679230772288
"399",0.000339163247393822
"400",0.000490108022675905
"401",0.000387221802083819
"402",0.000361571744412227
"403",0.000412097611921525
"404",0.000301852236624089
"405",0.00043038075678613
"406",0.000500436049055971
"407",0.000423348578025414
"408",0.000316344215640909
"409",0.00038330667282139
"410",0.000516730332243731
"411",0.000231456744056196
"412",0.000272381424300729
"413",0.000293183547226073
"414",0.000351822997341516
"415",0.000316451743508124
"416",0.000362312696103552
"417",0.000412491959771547
"418",0.000294116968368129
"419",0.000244099318667702
"420",0.000227768339372121
"421",0.000306330529212873
"422",0.000260925701826089
"423",0.000293901484226277
"424",0.000310329540299298
"425",0.000263524413524139
"426",0.000242136183821061
"427",0.000247297603693185
"428",0.000269765651422855
"429",0.000248157297752851
"430",0.000318790527888924
"431",0.000226210452942522
"432",0.000207729519910979
"433",0.000203475578478765
"434",0.000262001448407737
"435",0.000243798285780942
"436",0.000252114453945073
"437",0.000221652813089897
"438",0.000208383449555753
"439",0.000215156570565495
"440",0.000230228947947749
"441",0.000228087654185157
"442",0.000231363903870321
"443",0.000206027827369698
"444",0.000196677820198806
"445",0.00019556019683469
"446",0.000197489496649179
"447",0.000214647392271173
"448",0.000191583254475893
"449",0.000216591078272675
"450",0.000196128327771852
"451",0.000202436875205029
"452",0.000200763073599022
"453",0.000174875145494027
"454",0.000183825343787503
"455",0.000179276949320292
"456",0.00018934703052131
"457",0.000178992095442911
"458",0.000180814387222872
"459",0.000171672771569999
"460",0.000185033689929532
"461",0.000167514759718483
"462",0.000167850555051081
"463",0.00016510428547834
"464",0.000168549544838667
"465",0.000157929895021536
"466",0.000148611794726919
"467",0.000172361300393594
"468",0.000155398897905107
"469",0.000149808462331173
"470",0.000155131249931418
"471",0.000152385060251489
"472",0.000151910812651663
"473",0.000147671989444867
"474",0.000156032710632882
"475",0.00015005324842677
"476",0.000139128562452528
"477",0.000147587506237995
"478",0.000138028706303173
"479",0.000138279103482983
"480",0.000139167417612218
"481",0.000142924386587152
"482",0.000146399364336097
"483",0.000130031807587481
"484",0.000137713467047564
"485",0.000134901058722975
"486",0.000139295514530444
"487",0.000131985262392934
"488",0.000134608380616799
"489",0.000135723713101077
"490",0.000129648911621583
"491",0.00013093916096353
"492",0.000125176440140614
"493",0.000122112582575168
"494",0.000125155487829831
"495",0.000124031676935745
"496",0.000125698471108977
"497",0.000119941361995013
"498",0.000123558444885773
"499",0.000121919933380503
"500",0.000120366550839309
"501",0.000118163548110609
"502",0.000118949067970095
"503",0.000113199356635222
"504",0.000114642270472621
"505",0.000118242453121785
"506",0.000114162997970144
"507",0.000108900456679953
"508",0.00011593571816442
"509",0.000110617707239723
"510",0.00011057036168968
"511",0.000111165683375736
"512",0.000110444072737906
"513",0.000110368389510379
"514",0.00010678700080243
"515",0.000106822839338721
"516",0.000111085383030061
"517",0.00010930697246959
"518",0.000106170484018169
"519",0.000106145143832761
"520",0.000108363664597935
"521",0.000102309715161052
"522",0.000100645505888601
"523",0.000100447552697318
"524",9.802061877754e-05
"525",9.69817009662728e-05
"526",9.76291872862116e-05
"527",9.85172737865715e-05
"528",9.50360585557137e-05
"529",9.51425411967618e-05
"530",9.66982483901633e-05
"531",9.58010789370075e-05
"532",8.6875522914071e-05
"533",9.42557769873767e-05
"534",9.29484270834374e-05
"535",8.95037422933893e-05
"536",8.92451706583405e-05
"537",8.92304288089594e-05
"538",8.71163077949243e-05
"539",8.4986436639915e-05
"540",8.54678232924351e-05
"541",8.67922606381175e-05
"542",8.62089088212071e-05
"543",8.53227284332112e-05
"544",8.33238419270723e-05
"545",8.24792021731237e-05
"546",8.20991097613887e-05
"547",8.26753174091748e-05
"548",8.17344694316983e-05
"549",7.85057030345664e-05
"550",8.01490297708134e-05
"551",8.1195957311708e-05
"552",7.90707615146251e-05
"553",7.8746700416874e-05
"554",7.85162363747121e-05
"555",7.78431967600415e-05
"556",7.73446259455112e-05
"557",7.64236999772793e-05
"558",7.73962658968312e-05
"559",7.60160208182115e-05
"560",7.40633187299166e-05
"561",7.57104512647125e-05
"562",7.5111604241343e-05
"563",7.47109916523135e-05
"564",7.45135460848776e-05
"565",7.43388807985457e-05
"566",7.42952770204974e-05
"567",7.28421477680902e-05
"568",7.22470110972873e-05
"569",7.35561525184548e-05
"570",7.27055778670083e-05
"571",7.22624165837289e-05
"572",7.00239534140658e-05
"573",7.14664007517333e-05
"574",6.85528332078091e-05
"575",6.99800159993693e-05
"576",6.6960780586503e-05
"577",6.7919984380755e-05
"578",6.86332050361043e-05
"579",6.65755826746804e-05
"580",6.75665847050862e-05
"581",6.60504923499087e-05
"582",6.4498660403395e-05
"583",6.54378276723e-05
"584",6.37756102495672e-05
"585",6.29398441233707e-05
"586",6.18821850858796e-05
"587",6.1423702251918e-05
"588",6.06762254888641e-05
"589",5.98715221807121e-05
"590",5.96508542342858e-05
"591",5.86285018159311e-05
"592",5.79108726623673e-05
"593",5.79578110339276e-05
"594",5.67609101136851e-05
"595",5.52363921517123e-05
"596",5.50913630590229e-05
"597",5.53754919110043e-05
"598",5.30196502186822e-05
"599",5.26727890902198e-05
"600",5.2513470108278e-05
"601",5.12071997144192e-05
"602",4.97041880068296e-05
"603",4.95494755211421e-05
"604",4.79259115474784e-05
"605",4.7080688968948e-05
"606",4.68570952181289e-05
"607",4.66758193607403e-05
"608",4.55716714680101e-05
"609",4.45870364682803e-05
"610",4.37431134764463e-05
"611",4.27733189803293e-05
"612",4.162736491472e-05
"613",4.18310331996864e-05
"614",4.08991497875821e-05
"615",3.99546366340735e-05
"616",3.92335216696811e-05
"617",3.82139669146434e-05
"618",3.77409407548482e-05
"619",3.70067906181361e-05
"620",3.64219964866011e-05
"621",3.5925219495149e-05
"622",3.54035156658225e-05
"623",3.47844692142156e-05
"624",3.44111700401858e-05
"625",3.39001904540277e-05
"626",3.33447187473428e-05
"627",3.28237447656266e-05
"628",3.24510567259061e-05
"629",3.19491039827572e-05
"630",3.14313370369796e-05
"631",3.11522026480735e-05
"632",3.05036663499225e-05
"633",3.04457246526009e-05
"634",2.99312410164714e-05
"635",2.96134332274547e-05
"636",2.96674367058029e-05
"637",2.90315811024143e-05
"638",2.86501947341397e-05
"639",2.86256759891668e-05
"640",2.84272957651226e-05
"641",2.80273743074181e-05
"642",2.79075539945081e-05
"643",2.75400154776028e-05
"644",2.73313518814051e-05
"645",2.69583581464667e-05
"646",2.68915951296713e-05
"647",2.67525391833649e-05
"648",2.63260266916773e-05
"649",2.63502658897549e-05
"650",2.6093521531485e-05
"651",2.61258054922685e-05
"652",2.58309387490003e-05
"653",2.55823232827924e-05
"654",2.54888340795245e-05
"655",2.51616472117895e-05
"656",2.52731911846165e-05
"657",2.51581450200127e-05
"658",2.4880717125254e-05
"659",2.4750182211366e-05
"660",2.44878090558324e-05
"661",2.45125381211755e-05
"662",2.43958458518294e-05
"663",2.40959675886808e-05
"664",2.39620723527346e-05
"665",2.38970874391326e-05
"666",2.37140018720607e-05
"667",2.37484005857767e-05
"668",2.38072179388153e-05
"669",2.36371763455804e-05
"670",2.33994462586836e-05
"671",2.31957380816934e-05
"672",2.30817387398105e-05
"673",2.30030106798978e-05
"674",2.28127947861035e-05
"675",2.2801509968286e-05
"676",2.28374903603889e-05
"677",2.27391161896113e-05
"678",2.25800367267022e-05
"679",2.24871988421709e-05
"680",2.23609704889844e-05
"681",2.22264296169113e-05
"682",2.21236350123583e-05
"683",2.21291324391332e-05
"684",2.20587595015686e-05
"685",2.19252779226257e-05
"686",2.18249007290874e-05
"687",2.17575717305748e-05
"688",2.19749041371072e-05
"689",2.15171230089351e-05
"690",2.14495990716068e-05
"691",2.15465391560255e-05
"692",2.13469341222298e-05
"693",2.12687203095828e-05
"694",2.11814385469535e-05
"695",2.12189096592036e-05
"696",2.11708504772881e-05
"697",2.08948771688196e-05
"698",2.09621033415593e-05
"699",2.09931928415839e-05
"700",2.07206538917241e-05
"701",2.07437428441866e-05
"702",2.07890844919662e-05
"703",2.07899581083745e-05
"704",2.0607921561855e-05
"705",2.07002961922515e-05
"706",2.06543160073493e-05
"707",2.06633842595468e-05
"708",2.05673741826764e-05
"709",2.05012702795644e-05
"710",2.05893130436184e-05
"711",2.06292813946462e-05
"712",2.0476993347453e-05
"713",2.05010410655734e-05
"714",2.04612389154279e-05
"715",2.04075084521927e-05
"716",2.03982373939542e-05
"717",2.02691074843038e-05
"718",2.01541829585753e-05
"719",2.01578217075633e-05
"720",2.02266683976687e-05
"721",2.00317268378977e-05
"722",2.00908395765937e-05
"723",2.00690367130575e-05
"724",2.01890114473712e-05
"725",2.01401991318594e-05
"726",2.00118522228317e-05
